pmtid,pmtx,pmty,pmtz
8349,-884.45,-247.44998,1810.0
2753,-1021.77203,1346.1359,1696.7999
515,1543.8918,687.3848,-1484.7
8295,-1448.65,-318.15,1810.0
10602,-1166.5499,530.24994,-1810.0
11027,884.44995,1237.2499,-1810.0
8006,36.05,-813.05,1810.0
2937,-1231.9564,1156.8851,279.09998
3233,-1479.9934,815.9164,-424.19998
5760,-33.39404,-1689.67,1551.7
7365,1636.9052,-420.28735,-357.2
9303,388.15,1307.95,1810.0
4448,-1481.9214,-812.4094,-1060.5
8357,-318.15,-247.44998,1810.0
2016,-104.11964,1686.7896,67.0
112,1684.073,141.41553,-1127.5
6429,907.2344,-1425.8422,-1629.7999
3700,-1676.9232,209.82979,145.09999
929,1231.957,1156.8844,-1060.5
944,1231.957,1156.8844,0.0
2679,-966.147,1386.6001,67.0
8901,-954.44995,600.94995,1810.0
5719,-33.39404,-1689.67,-1339.6
2729,-1021.77203,1346.1359,0.0
6765,1231.9563,-1156.8854,491.19995
8165,-954.44995,-530.25,1810.0
8039,-600.25,-742.35,1810.0
9763,672.35,-813.05,-1810.0
10325,-1308.6499,106.049995,-1810.0
8848,1590.7499,459.55,1810.0
7249,1596.6523,-553.89636,-1339.6
1394,721.3763,1528.305,-636.3
3860,-1689.9988,2.0007894,636.3
6587,1075.7031,-1303.4426,-1272.6
2913,-1231.9564,1156.8851,-1417.7
363,1618.4469,486.54868,-1417.7
3427,-1595.3369,557.6738,-1127.5
6721,1182.4304,-1207.4594,993.49994
5666,-108.112915,-1686.5383,-1484.7
4725,-1278.0146,-1105.7933,491.19995
1238,903.8581,1427.9847,-848.39996
6000,314.70807,-1660.4393,491.19995
2517,-782.9699,1497.6842,-569.3
4949,-1021.77374,-1346.1346,-1696.7999
3318,-1543.8914,687.3859,-1629.7999
10927,1236.5499,1025.1499,-1810.0
792,1368.4135,991.7382,67.0
1564,522.239,1607.2854,569.3
4791,-1231.9576,-1156.8839,1551.7
5105,-843.26776,-1464.5817,-1484.7
7315,1617.8695,-488.46497,-279.09998
6752,1231.9563,-1156.8854,-424.19998
7602,1688.4326,-72.77006,-1629.7999
254,1665.9987,283.81094,1696.7999
3858,-1689.9988,2.0007894,491.19995
7179,1543.8912,-687.3861,915.39996
8161,-1236.55,-530.25,1810.0
2851,-1129.343,1257.2527,1417.7
9188,-742.35,1095.85,1810.0
10555,-1308.6499,459.55,-1810.0
11129,600.24994,1520.0499,-1810.0
1901,35.393097,1689.6293,-848.39996
1354,782.97046,1497.684,145.09999
9064,1448.65,813.0499,1810.0
5458,-387.86063,-1644.8903,-1763.7999
10588,1024.45,459.55,-1810.0
5261,-656.746,-1557.1721,-1272.6
7857,460.25,-1095.85,1810.0
3559,-1636.9054,420.28632,993.49994
9714,106.049995,-883.75,-1810.0
3891,-1688.4327,-72.76728,-781.39996
882,1279.3217,1104.2808,-781.39996
9418,-460.24997,-1520.0499,-1810.0
10938,-600.25,1095.85,-1810.0
1459,653.0575,1558.7225,357.2
1434,653.0575,1558.7225,-1417.7
5152,-782.97174,-1497.6832,-1763.7999
6499,964.50476,-1387.743,-279.09998
7354,1636.9052,-420.28735,-1127.5
2317,-522.2382,1607.2856,-279.09998
10019,106.049995,-388.84998,-1810.0
7154,1543.8912,-687.3861,-848.39996
1795,178.64249,1680.5317,-1127.5
1703,316.67468,1660.0654,-424.19998
6894,1367.2377,-993.35846,-1205.5999
546,1543.8918,687.3848,703.3
7722,-106.049995,-1378.65,1810.0
6689,1182.4304,-1207.4594,-1272.6
10116,460.25,-247.44998,-1810.0
8150,1096.5499,-600.95,1810.0
1679,383.966,1645.8038,1484.7
9465,-460.24997,-1378.65,-1810.0
6015,314.70807,-1660.4393,1551.7
945,1231.957,1156.8844,67.0
7376,1636.9052,-420.28735,424.19998
7545,1676.6737,-211.81454,1551.7
2466,-721.3757,1528.3053,-569.3
8331,1096.5499,-318.15,1810.0
3705,-1676.9232,209.82979,491.19995
9319,-460.24997,1378.6499,1810.0
1399,721.3763,1528.305,-279.09998
1737,246.88042,1671.8702,-1629.7999
10513,-1024.4501,388.85,-1810.0
11140,176.05,1590.7499,-1810.0
222,1665.9987,283.81094,-569.3
2291,-456.4,1627.2059,1484.7
9219,-1024.4501,1166.5499,1810.0
1427,721.3763,1528.305,1696.7999
835,1323.1989,1051.3063,-491.19995
4959,-1021.77374,-1346.1346,-993.49994
5052,-907.2364,-1425.8408,-1629.7999
936,1231.957,1156.8844,-569.3
6422,843.2657,-1464.5829,1484.7
1956,-35.39244,1689.6294,-569.3
10046,-1236.55,-318.15,-1810.0
7035,1444.5272,-877.1778,1551.7
5417,-454.4757,-1627.7444,-1060.5
3027,-1323.1981,1051.3071,-569.3
6637,1132.3153,-1254.5764,-1339.6
329,1636.9055,420.28583,-212.09999
3628,-1665.9984,283.812,-1339.6
5156,-782.97174,-1497.6832,-1484.7
9267,36.05,1237.2499,1810.0
2421,-653.05664,1558.7228,-145.09999
6255,656.7438,-1557.173,491.19995
4337,-1543.8921,-687.38434,-1696.7999
3676,-1676.9232,209.82979,-1551.7
7945,-1378.65,-883.75,1810.0
2029,-104.11964,1686.7896,993.49994
7121,1513.7524,-751.4344,424.19998
4728,-1278.0146,-1105.7933,703.3
9659,-1024.4501,-954.44995,-1810.0
4203,-1617.8702,-488.46265,-357.2
10109,-36.05,-247.44998,-1810.0
1305,845.0003,1463.5828,279.09998
9924,-176.05,-530.25,-1810.0
10729,-1448.65,742.35,-1810.0
1563,522.239,1607.2854,491.19995
5387,-522.2397,-1607.2853,424.19998
10574,36.05,459.55,-1810.0
7379,1636.9052,-420.28735,636.3
9699,-954.44995,-883.75,-1810.0
1998,-104.11964,1686.7896,-1205.5999
11062,-812.35,1378.6499,-1810.0
6585,1075.7031,-1303.4426,-1417.7
5221,-719.568,-1529.1572,-491.19995
5524,-314.7104,-1660.439,-703.3
10372,-1236.55,176.75,-1810.0
6704,1182.4304,-1207.4594,-212.09999
2067,-178.64142,1680.5319,67.0
7439,1652.6521,-353.3286,1272.6
1463,653.0575,1558.7225,636.3
4379,-1543.8921,-687.38434,1272.6
10158,176.05,-176.75,-1810.0
1648,383.966,1645.8038,-703.3
7362,1636.9052,-420.28735,-569.3
10097,-884.45,-247.44998,-1810.0
1557,522.239,1607.2854,67.0
2416,-653.05664,1558.7228,-491.19995
10874,176.05,954.44995,-1810.0
2682,-966.147,1386.6001,279.09998
7139,1513.7524,-751.4344,1696.7999
609,1514.6411,749.6414,1551.7
10949,176.05,1095.85,-1810.0
5289,-656.746,-1557.1721,703.3
963,1231.957,1156.8844,1339.6
9335,672.35,1378.6499,1810.0
9596,-176.05,-1095.85,-1810.0
10933,-954.44995,1095.85,-1810.0
7587,1684.0729,-141.41719,915.39996
10904,-388.14996,1025.1499,-1810.0
9250,1166.5499,1166.5499,1810.0
1732,316.67468,1660.0654,1629.7999
5758,-33.39404,-1689.67,1417.7
5385,-522.2397,-1607.2853,279.09998
2569,-844.9994,1463.5833,-491.19995
10916,460.25,1025.1499,-1810.0
5187,-782.97174,-1497.6832,703.3
2879,-1183.8589,1206.059,-212.09999
9495,-318.15,-1307.95,-1810.0
987,1183.8594,1206.0585,-569.3
8822,-248.14998,459.55,1810.0
4495,-1444.5289,-877.17505,-1339.6
10329,-1024.4501,106.049995,-1810.0
6091,454.4734,-1627.745,-279.09998
7839,-812.35,-1095.85,1810.0
7569,1684.0729,-141.41719,-357.2
8979,1448.65,671.64996,1810.0
2252,-456.4,1627.2059,-1272.6
443,1595.3373,557.6729,636.3
6804,1278.013,-1105.795,-357.2
6547,1021.7712,-1346.1366,-491.19995
2011,-104.11964,1686.7896,-279.09998
6143,522.2374,-1607.286,-212.09999
5888,176.65134,-1680.7422,-212.09999
1530,589.08685,1584.0065,1763.7999
7541,1676.6737,-211.81454,1272.6
271,1653.0695,351.3707,-703.3
97,1688.5176,70.769844,1417.7
1173,1021.7727,1346.1354,1763.7999
8472,1308.6499,-106.049995,1810.0
2019,-104.11964,1686.7896,279.09998
11041,-318.15,1307.95,-1810.0
8354,-530.25,-247.44998,1810.0
5617,-176.6545,-1680.7418,-1339.6
4442,-1481.9214,-812.4094,-1484.7
2502,-782.9699,1497.6842,-1629.7999
9557,-460.24997,-1166.5499,-1810.0
1125,1021.7727,1346.1354,-1629.7999
1539,522.239,1607.2854,-1205.5999
2301,-522.2382,1607.2856,-1417.7
3379,-1571.322,622.131,-915.39996
4265,-1596.653,-553.89484,424.19998
8200,1520.7499,-530.25,1810.0
2411,-653.05664,1558.7228,-848.39996
9921,-388.14996,-530.25,-1810.0
6505,964.50476,-1387.743,145.09999
10619,36.05,530.24994,-1810.0
1425,721.3763,1528.305,1551.7
6425,843.2657,-1464.5829,1696.7999
941,1231.957,1156.8844,-212.09999
23,1689.9988,1.9999992,-212.09999
9480,600.24994,-1378.65,-1810.0
9609,742.35,-1095.85,-1810.0
2028,-104.11964,1686.7896,915.39996
2161,-316.67383,1660.0656,-491.19995
7724,36.05,-1378.65,1810.0
2549,-782.9699,1497.6842,1696.7999
8270,36.05,-388.84998,1810.0
7075,1481.92,-812.41187,781.39996
223,1665.9987,283.81094,-491.19995
2977,-1279.3215,1104.281,-491.19995
1589,456.4008,1627.2057,-1272.6
6469,907.2344,-1425.8422,1205.5999
3541,-1636.9054,420.28632,-279.09998
1199,966.14777,1386.5996,0.0
1477,653.0575,1558.7225,1629.7999
9496,-248.14998,-1307.95,-1810.0
7701,176.05,-1449.35,1810.0
768,1368.4135,991.7382,-1629.7999
8191,884.44995,-530.25,1810.0
4346,-1543.8921,-687.38434,-1060.5
9846,530.24994,-671.65,-1810.0
4253,-1596.653,-553.89484,-424.19998
6471,907.2344,-1425.8422,1339.6
2833,-1129.343,1257.2527,145.09999
9432,530.24994,-1520.0499,-1810.0
4603,-1367.2394,-993.35626,-915.39996
6383,843.2657,-1464.5829,-1272.6
5358,-522.2397,-1607.2853,-1629.7999
6280,719.56586,-1529.1582,-1339.6
2881,-1183.8589,1206.059,-67.0
725,1407.637,935.23157,-1060.5
10453,1236.5499,247.44998,-1810.0
5986,314.70807,-1660.4393,-491.19995
6065,387.85834,-1644.8909,1484.7
11126,388.15,1520.0499,-1810.0
5381,-522.2397,-1607.2853,0.0
10792,36.05,813.0499,-1810.0
4329,-1570.5853,-623.98865,1339.6
5632,-176.6545,-1680.7418,-279.09998
4443,-1481.9214,-812.4094,-1417.7
6852,1325.6824,-1048.1727,-569.3
10255,460.25,-35.35,-1810.0
7214,1570.5844,-623.9912,-212.09999
4369,-1543.8921,-687.38434,569.3
6998,1444.5272,-877.1778,-1060.5
4287,-1570.5853,-623.98865,-1629.7999
6223,656.7438,-1557.173,-1763.7999
3622,-1665.9984,283.812,-1763.7999
2769,-1077.2461,1302.1677,-781.39996
1824,178.64249,1680.5317,915.39996
2287,-456.4,1627.2059,1205.5999
2499,-721.3757,1528.3053,1763.7999
10397,530.24994,176.75,-1810.0
2401,-653.05664,1558.7228,-1551.7
5829,108.11054,-1686.5385,-781.39996
2268,-456.4,1627.2059,-145.09999
9530,-36.05,-1237.25,-1810.0
9436,-742.35,-1449.35,-1810.0
10691,-1096.5499,671.64996,-1810.0
11116,-318.15,1520.0499,-1810.0
3119,-1407.6366,935.2322,-1272.6
8239,1096.5499,-459.54996,1810.0
2363,-589.08606,1584.0068,-636.3
1334,782.97046,1497.684,-1272.6
9895,884.44995,-600.95,-1810.0
11037,-600.25,1307.95,-1810.0
4630,-1367.2394,-993.35626,993.49994
847,1323.1989,1051.3063,357.2
6623,1075.7031,-1303.4426,1272.6
6918,1367.2377,-993.35846,491.19995
8949,-672.35004,671.64996,1810.0
10099,-742.35,-247.44998,-1810.0
600,1514.6411,749.6414,915.39996
7665,388.15,-1590.75,1810.0
8797,1236.5499,388.85,1810.0
9205,460.25,1095.85,1810.0
2617,-903.8574,1427.9852,-703.3
9683,672.35,-954.44995,-1810.0
182,1676.9233,209.82874,212.09999
160,1676.9233,209.82874,-1339.6
1045,1129.3439,1257.252,-67.0
754,1407.637,935.23157,993.49994
6937,1407.6366,-935.23206,-1763.7999
815,1368.4135,991.7382,1696.7999
7756,318.15,-1307.95,1810.0
949,1231.957,1156.8844,357.2
1075,1077.2467,1302.1671,-1551.7
412,1595.3373,557.6729,-1551.7
5728,-33.39404,-1689.67,-703.3
7778,-318.15,-1237.25,1810.0
5660,-176.6545,-1680.7418,1696.7999
1435,653.0575,1558.7225,-1339.6
10939,-530.25,1095.85,-1810.0
8251,-1308.6499,-388.84998,1810.0
6915,1367.2377,-993.35846,279.09998
360,1618.4469,486.54868,-1629.7999
879,1279.3217,1104.2808,-993.49994
5957,246.87991,-1671.8702,1060.5
5538,-314.7104,-1660.439,279.09998
10587,954.44995,459.55,-1810.0
10265,1166.5499,-35.35,-1810.0
779,1368.4135,991.7382,-848.39996
7469,1666.6655,-279.868,-212.09999
1504,589.08685,1584.0065,-67.0
3013,-1323.1981,1051.3071,-1551.7
1926,35.393097,1689.6293,915.39996
6089,454.4734,-1627.745,-424.19998
9315,-742.35,1378.6499,1810.0
10667,318.15,600.94995,-1810.0
9534,248.14998,-1237.25,-1810.0
9996,-1520.7499,-388.84998,-1810.0
7872,-1096.5499,-1025.15,1810.0
556,1543.8918,687.3848,1417.7
5469,-387.86063,-1644.8903,-993.49994
1817,178.64249,1680.5317,424.19998
9972,36.05,-459.54996,-1810.0
9270,248.14998,1237.2499,1810.0
3372,-1571.322,622.131,-1417.7
3297,-1514.641,749.6418,491.19995
10064,36.05,-318.15,-1810.0
8800,1448.65,388.85,1810.0
3738,-1684.0729,141.41614,-781.39996
5170,-782.97174,-1497.6832,-491.19995
1437,653.0575,1558.7225,-1205.5999
6134,522.2374,-1607.286,-848.39996
7046,1481.92,-812.41187,-1272.6
7251,1596.6523,-553.89636,-1205.5999
2707,-1021.77203,1346.1359,-1551.7
7022,1444.5272,-877.1778,636.3
5881,176.65134,-1680.7422,-703.3
3939,-1684.073,-141.41483,-993.49994
7296,1617.8695,-488.46497,-1629.7999
6605,1075.7031,-1303.4426,0.0
7173,1543.8912,-687.3861,491.19995
3281,-1514.641,749.6418,-636.3
6191,587.2109,-1584.7029,-424.19998
7611,1688.4326,-72.77006,-993.49994
6606,1075.7031,-1303.4426,67.0
5970,314.70807,-1660.4393,-1629.7999
666,1445.5656,875.4655,-1629.7999
4077,-1666.6659,-279.86606,1551.7
7225,1570.5844,-623.9912,569.3
1953,-35.39244,1689.6294,-781.39996
129,1684.073,141.41553,67.0
4663,-1325.684,-1048.1708,-279.09998
10141,-1024.4501,-176.75,-1810.0
1716,316.67468,1660.0654,491.19995
10125,1096.5499,-247.44998,-1810.0
8128,-460.24997,-600.95,1810.0
10854,-1236.55,954.44995,-1810.0
367,1618.4469,486.54868,-1127.5
7720,-248.14998,-1378.65,1810.0
9404,-248.14998,-1590.75,-1810.0
7559,1684.0729,-141.41719,-1060.5
54,1688.5176,70.769844,-1629.7999
1223,966.14777,1386.5996,1696.7999
2615,-903.8574,1427.9852,-848.39996
7417,1652.6521,-353.3286,-279.09998
6393,843.2657,-1464.5829,-569.3
7126,1513.7524,-751.4344,781.39996
907,1279.3217,1104.2808,993.49994
3182,-1445.5652,875.4664,-424.19998
11043,-176.05,1307.95,-1810.0
1161,1021.7727,1346.1354,915.39996
10284,-884.45,35.35,-1810.0
2130,-246.87976,1671.8702,915.39996
3,1689.9988,1.9999992,-1629.7999
11115,-388.14996,1520.0499,-1810.0
3208,-1445.5652,875.4664,1417.7
5532,-314.7104,-1660.439,-145.09999
4357,-1543.8921,-687.38434,-279.09998
2098,-246.87976,1671.8702,-1339.6
3944,-1684.073,-141.41483,-636.3
2700,-966.147,1386.6001,1551.7
2127,-246.87976,1671.8702,703.3
8198,1378.6499,-530.25,1810.0
2500,-782.9699,1497.6842,-1763.7999
7239,1570.5844,-623.9912,1551.7
7009,1444.5272,-877.1778,-279.09998
5993,314.70807,-1660.4393,0.0
1860,104.12029,1686.7896,-145.09999
3934,-1684.073,-141.41483,-1339.6
9980,600.24994,-459.54996,-1810.0
5670,-108.112915,-1686.5383,-1205.5999
3105,-1368.413,991.73883,1339.6
4871,-1132.3168,-1254.5751,0.0
9304,460.25,1307.95,1810.0
2073,-178.64142,1680.5319,491.19995
6903,1367.2377,-993.35846,-569.3
2032,-104.11964,1686.7896,1205.5999
239,1665.9987,283.81094,636.3
3043,-1323.1981,1051.3071,569.3
7006,1444.5272,-877.1778,-491.19995
3485,-1618.4468,486.5492,-636.3
8669,-1308.6499,247.44998,1810.0
3474,-1618.4468,486.5492,-1417.7
10525,-176.05,388.85,-1810.0
7581,1684.0729,-141.41719,491.19995
1220,966.14777,1386.5996,1484.7
11001,-954.44995,1237.2499,-1810.0
1034,1129.3439,1257.252,-848.39996
6673,1132.3153,-1254.5764,1205.5999
6041,387.85834,-1644.8909,-212.09999
1155,1021.7727,1346.1354,491.19995
4363,-1543.8921,-687.38434,145.09999
6259,656.7438,-1557.173,781.39996
2341,-522.2382,1607.2856,1417.7
7597,1684.0729,-141.41719,1629.7999
6614,1075.7031,-1303.4426,636.3
1373,782.97046,1497.684,1484.7
1216,966.14777,1386.5996,1205.5999
7144,1543.8912,-687.3861,-1551.7
7493,1666.6655,-279.868,1484.7
1980,-35.39244,1689.6294,1127.5
10733,-1166.5499,742.35,-1810.0
4273,-1596.653,-553.89484,993.49994
8973,1024.45,671.64996,1810.0
1920,35.393097,1689.6293,491.19995
9612,954.44995,-1095.85,-1810.0
3653,-1665.9984,283.812,424.19998
9788,-530.25,-742.35,-1810.0
811,1368.4135,991.7382,1417.7
2284,-456.4,1627.2059,993.49994
3245,-1479.9934,815.9164,424.19998
7712,-812.35,-1378.65,1810.0
738,1407.637,935.23157,-145.09999
11109,742.35,1449.35,-1810.0
2345,-522.2382,1607.2856,1696.7999
9253,-954.44995,1237.2499,1810.0
10774,-1236.55,813.0499,-1810.0
9743,-742.35,-813.05,-1810.0
4963,-1021.77374,-1346.1346,-703.3
10471,-742.35,318.15,-1810.0
6136,522.2374,-1607.286,-703.3
4874,-1132.3168,-1254.5751,212.09999
8132,-176.05,-600.95,1810.0
3339,-1543.8914,687.3859,-145.09999
4950,-1021.77374,-1346.1346,-1629.7999
1775,246.88042,1671.8702,1060.5
6901,1367.2377,-993.35846,-703.3
8289,1378.6499,-388.84998,1810.0
1013,1183.8594,1206.0585,1272.6
9582,-1166.5499,-1095.85,-1810.0
862,1323.1989,1051.3063,1417.7
4389,-1513.7533,-751.4327,-1629.7999
9832,-460.24997,-671.65,-1810.0
9896,954.44995,-600.95,-1810.0
9665,-600.25,-954.44995,-1810.0
4815,-1182.4319,-1207.458,-357.2
8338,1590.7499,-318.15,1810.0
1537,522.239,1607.2854,-1339.6
45,1689.9988,1.9999992,1339.6
6598,1075.7031,-1303.4426,-491.19995
2474,-721.3757,1528.3053,0.0
2315,-522.2382,1607.2856,-424.19998
10302,388.15,35.35,-1810.0
6141,522.2374,-1607.286,-357.2
4011,-1676.6738,-211.81259,491.19995
653,1479.9939,815.91565,1060.5
2859,-1183.8589,1206.059,-1629.7999
7045,1481.92,-812.41187,-1339.6
2584,-844.9994,1463.5833,569.3
2293,-456.4,1627.2059,1629.7999
6510,964.50476,-1387.743,491.19995
2829,-1129.343,1257.2527,-145.09999
10479,-176.05,318.15,-1810.0
2714,-1021.77203,1346.1359,-1060.5
4837,-1182.4319,-1207.458,1205.5999
7555,1684.0729,-141.41719,-1339.6
6111,454.4734,-1627.745,1127.5
6355,782.96893,-1497.6848,357.2
1219,966.14777,1386.5996,1417.7
11120,-36.05,1520.0499,-1810.0
1825,178.64249,1680.5317,993.49994
5871,176.65134,-1680.7422,-1417.7
3073,-1368.413,991.73883,-915.39996
4998,-1021.77374,-1346.1346,1763.7999
4787,-1231.9576,-1156.8839,1272.6
10498,1166.5499,318.15,-1810.0
5372,-522.2397,-1607.2853,-636.3
467,1571.3223,622.13043,-1272.6
1221,966.14777,1386.5996,1551.7
5055,-907.2364,-1425.8408,-1417.7
6645,1132.3153,-1254.5764,-781.39996
10335,-600.25,106.049995,-1810.0
9897,1024.45,-600.95,-1810.0
9180,1308.6499,1025.1499,1810.0
9607,600.24994,-1095.85,-1810.0
2202,-383.96518,1645.804,-1205.5999
2580,-844.9994,1463.5833,279.09998
10651,-812.35,600.94995,-1810.0
7496,1666.6655,-279.868,1696.7999
1476,653.0575,1558.7225,1551.7
4765,-1231.9576,-1156.8839,-279.09998
10985,248.14998,1166.5499,-1810.0
5773,33.391663,-1689.67,-1127.5
9289,-600.25,1307.95,1810.0
6876,1325.6824,-1048.1727,1127.5
10640,1520.7499,530.24994,-1810.0
11091,-530.25,1449.35,-1810.0
6690,1182.4304,-1207.4594,-1205.5999
1341,782.97046,1497.684,-781.39996
3575,-1653.0693,351.3714,-1484.7
1551,522.239,1607.2854,-357.2
2728,-1021.77203,1346.1359,-67.0
4799,-1182.4319,-1207.458,-1484.7
616,1479.9939,815.91565,-1551.7
2117,-246.87976,1671.8702,0.0
10053,-742.35,-318.15,-1810.0
8298,-1236.55,-318.15,1810.0
5619,-176.6545,-1680.7418,-1205.5999
7459,1666.6655,-279.868,-915.39996
8341,-1448.65,-247.44998,1810.0
1677,383.966,1645.8038,1339.6
10715,600.24994,671.64996,-1810.0
1768,246.88042,1671.8702,569.3
7237,1570.5844,-623.9912,1417.7
10296,-36.05,35.35,-1810.0
9977,388.15,-459.54996,-1810.0
1302,845.0003,1463.5828,67.0
614,1479.9939,815.91565,-1696.7999
3198,-1445.5652,875.4664,703.3
1486,589.08685,1584.0065,-1339.6
11082,600.24994,1378.6499,-1810.0
1229,903.8581,1427.9847,-1484.7
7622,1688.4326,-72.77006,-212.09999
6610,1075.7031,-1303.4426,357.2
10829,-248.14998,883.74994,-1810.0
5744,-33.39404,-1689.67,424.19998
95,1688.5176,70.769844,1272.6
6085,454.4734,-1627.745,-703.3
9572,600.24994,-1166.5499,-1810.0
7472,1666.6655,-279.868,0.0
4067,-1666.6659,-279.86606,848.39996
8253,-1166.5499,-388.84998,1810.0
318,1636.9055,420.28583,-993.49994
7401,1652.6521,-353.3286,-1417.7
6988,1444.5272,-877.1778,-1763.7999
10501,1378.6499,318.15,-1810.0
6842,1325.6824,-1048.1727,-1272.6
6583,1075.7031,-1303.4426,-1551.7
11,1689.9988,1.9999992,-1060.5
6983,1407.6366,-935.23206,1484.7
8082,-600.25,-671.65,1810.0
5003,-964.50665,-1387.7416,-1484.7
7671,-388.14996,-1520.0499,1810.0
6188,587.2109,-1584.7029,-636.3
143,1684.073,141.41553,1060.5
1300,845.0003,1463.5828,-67.0
7625,1688.4326,-72.77006,0.0
10816,-1166.5499,883.74994,-1810.0
2865,-1183.8589,1206.059,-1205.5999
6755,1231.9563,-1156.8854,-212.09999
6936,1367.2377,-993.35846,1763.7999
1396,721.3763,1528.305,-491.19995
10401,812.3499,176.75,-1810.0
11065,-600.25,1378.6499,-1810.0
10797,388.15,813.0499,-1810.0
877,1279.3217,1104.2808,-1127.5
2759,-1077.2461,1302.1677,-1484.7
763,1407.637,935.23157,1629.7999
1830,178.64249,1680.5317,1339.6
2298,-522.2382,1607.2856,-1629.7999
1207,966.14777,1386.5996,569.3
988,1183.8594,1206.0585,-491.19995
10431,-318.15,247.44998,-1810.0
7104,1513.7524,-751.4344,-781.39996
6209,587.2109,-1584.7029,848.39996
2450,-721.3757,1528.3053,-1696.7999
2813,-1129.343,1257.2527,-1272.6
10404,1024.45,176.75,-1810.0
10395,388.15,176.75,-1810.0
4133,-1636.9058,-420.28506,-1696.7999
6652,1132.3153,-1254.5764,-279.09998
9988,1166.5499,-459.54996,-1810.0
627,1479.9939,815.91565,-781.39996
3767,-1684.0729,141.41614,1272.6
7514,1676.6737,-211.81454,-636.3
5659,-176.6545,-1680.7418,1629.7999
4005,-1676.6738,-211.81259,67.0
6269,656.7438,-1557.173,1484.7
3109,-1368.413,991.73883,1629.7999
2198,-383.96518,1645.804,-1484.7
6545,1021.7712,-1346.1366,-636.3
3177,-1445.5652,875.4664,-781.39996
8528,-1448.65,35.35,1810.0
8592,-248.14998,106.049995,1810.0
5359,-522.2397,-1607.2853,-1551.7
10015,-176.05,-388.84998,-1810.0
10473,-600.25,318.15,-1810.0
2304,-522.2382,1607.2856,-1205.5999
1865,104.12029,1686.7896,212.09999
6449,907.2344,-1425.8422,-212.09999
256,1653.0695,351.3707,-1763.7999
7127,1513.7524,-751.4344,848.39996
1525,589.08685,1584.0065,1417.7
9685,812.3499,-954.44995,-1810.0
10321,-1590.75,106.049995,-1810.0
6657,1132.3153,-1254.5764,67.0
9642,460.25,-1025.15,-1810.0
11018,248.14998,1237.2499,-1810.0
10666,248.14998,600.94995,-1810.0
9485,-1024.4501,-1307.95,-1810.0
7993,-884.45,-813.05,1810.0
5287,-656.746,-1557.1721,569.3
2678,-966.147,1386.6001,0.0
7287,1596.6523,-553.89636,1339.6
1395,721.3763,1528.305,-569.3
7344,1617.8695,-488.46497,1763.7999
7205,1570.5844,-623.9912,-848.39996
4260,-1596.653,-553.89484,67.0
9860,1520.7499,-671.65,-1810.0
9701,-812.35,-883.75,-1810.0
10334,-672.35004,106.049995,-1810.0
3106,-1368.413,991.73883,1417.7
6845,1325.6824,-1048.1727,-1060.5
9589,-672.35004,-1095.85,-1810.0
11019,318.15,1237.2499,-1810.0
383,1618.4469,486.54868,0.0
10288,-600.25,35.35,-1810.0
1464,653.0575,1558.7225,703.3
1750,246.88042,1671.8702,-703.3
2449,-721.3757,1528.3053,-1763.7999
10221,1378.6499,-106.049995,-1810.0
10650,-884.45,600.94995,-1810.0
6379,843.2657,-1464.5829,-1551.7
6078,454.4734,-1627.745,-1205.5999
4441,-1481.9214,-812.4094,-1551.7
1064,1129.3439,1257.252,1272.6
1035,1129.3439,1257.252,-781.39996
2927,-1231.9564,1156.8851,-424.19998
10464,-1236.55,318.15,-1810.0
6036,387.85834,-1644.8909,-569.3
8234,742.35,-459.54996,1810.0
9583,-1096.5499,-1095.85,-1810.0
8938,-1448.65,671.64996,1810.0
10034,1166.5499,-388.84998,-1810.0
8397,-742.35,-176.75,1810.0
9515,-1096.5499,-1237.25,-1810.0
4395,-1513.7533,-751.4327,-1205.5999
1990,-104.11964,1686.7896,-1763.7999
7403,1652.6521,-353.3286,-1272.6
514,1543.8918,687.3848,-1551.7
4593,-1367.2394,-993.35626,-1629.7999
53,1688.5176,70.769844,-1696.7999
2203,-383.96518,1645.804,-1127.5
9584,-1024.4501,-1095.85,-1810.0
5299,-656.746,-1557.1721,1417.7
6730,1182.4304,-1207.4594,1629.7999
2876,-1183.8589,1206.059,-424.19998
1001,1183.8594,1206.0585,424.19998
139,1684.073,141.41553,781.39996
9662,-812.35,-954.44995,-1810.0
9449,176.05,-1449.35,-1810.0
2857,-1183.8589,1206.059,-1763.7999
1484,589.08685,1584.0065,-1484.7
3171,-1445.5652,875.4664,-1205.5999
9478,460.25,-1378.65,-1810.0
5908,176.65134,-1680.7422,1205.5999
5781,33.391663,-1689.67,-569.3
10214,884.44995,-106.049995,-1810.0
122,1684.073,141.41553,-424.19998
1760,246.88042,1671.8702,0.0
5662,-108.112915,-1686.5383,-1763.7999
531,1543.8918,687.3848,-357.2
10686,-1448.65,671.64996,-1810.0
6351,782.96893,-1497.6848,67.0
9080,-318.15,883.74994,1810.0
2093,-246.87976,1671.8702,-1696.7999
5824,108.11054,-1686.5385,-1127.5
268,1653.0695,351.3707,-915.39996
6101,454.4734,-1627.745,424.19998
8621,-1448.65,176.75,1810.0
1057,1129.3439,1257.252,781.39996
10131,1520.7499,-247.44998,-1810.0
370,1618.4469,486.54868,-915.39996
8931,1166.5499,600.94995,1810.0
6911,1367.2377,-993.35846,0.0
